file_name,experiment_id,corridor_id,location_id,position_key,packet_index,payload_status,packet_bytes,packet_counter,total_counter,receiver_average_rssi,snr,sf,tp,serial_size,realtime_average_rssi,average_rssi,median_rssi,mode_rssi,rssi_variance,rssi_min,rssi_max,distance_m,PLM_RSSI,residual
2_0_47_11_2_16.txt,2,0,47,0_47,4,PLOK,17472,5,5,-99.0,4.0,11,2,66,-100.42466918132482,-100.42466918132482,-100.08661277447618,-100.0,0.5194816351948427,-102.9603964317185,-99.0,51.96,-96.03264923140938,-4.392019949915436
2_0_47_11_2_16.txt,2,0,47,0_47,5,PLOK,17472,6,6,-103.0,1.0,11,2,66,-103.41915917540513,-103.41915917540513,-104.0779700023444,-104.0,1.6657499651055552,-105.0,-99.05940535242226,51.96,-96.03264923140938,-7.386509943995748
2_0_47_11_2_16.txt,2,0,47,0_47,6,PLOK,17472,7,7,-105.0,-2.0,11,2,66,-104.12885232919209,-104.12885232919209,-104.24718964343853,-104.0,0.18997364743417636,-104.52139130907176,-102.01980178414075,51.96,-96.03264923140938,-8.096203097782706
2_0_47_11_2_16.txt,2,0,47,0_47,7,PLOK,17472,8,8,-103.0,1.0,11,2,66,-105.05126711240214,-105.05126711240214,-105.10530160479487,-105.0,0.12578694557449296,-105.99009910792962,-104.33476428421935,51.96,-96.03264923140938,-9.018617880992764
2_0_47_11_2_16.txt,2,0,47,0_47,8,PLOK,17472,9,9,-102.0,0.0,11,2,66,-104.03688917091485,-104.03688917091485,-104.00834448566313,-104.0,0.19073277183787865,-105.9603964317185,-102.0,51.96,-96.03264923140938,-8.004239939505467
2_0_47_11_2_16.txt,2,0,47,0_47,9,PLOK,17472,10,10,-103.0,1.0,11,2,66,-104.13060553618992,-104.13060553618992,-104.12706959266325,-104.0,0.09220117683313582,-106.0,-103.01441549348137,51.96,-96.03264923140938,-8.097956304780539
2_0_47_11_2_16.txt,2,0,47,0_47,10,PLOK,17472,11,11,-102.0,2.0,11,2,66,-103.96838512173814,-103.96838512173814,-104.02063653003017,-104.0,0.2927649831893952,-105.0,-103.2357618444911,51.96,-96.03264923140938,-7.935735890328758
2_0_47_11_2_16.txt,2,0,47,0_47,11,PLOK,17472,12,12,-103.0,-1.0,11,2,66,-103.38136919691556,-103.38136919691556,-103.43156979662716,-103.0,0.3696727388639657,-107.0,-102.02436064591598,51.96,-96.03264923140938,-7.348719965506177
2_0_47_11_2_16.txt,2,0,47,0_47,12,PLOK,17472,13,13,-104.0,-2.0,11,2,66,-105.68082752438406,-105.68082752438406,-105.93627019988028,-106.0,0.5431248029103146,-106.34241513365679,-102.0,51.96,-96.03264923140938,-9.648178292974677
2_0_47_11_2_16.txt,2,0,47,0_47,13,PLOK,17472,14,14,-101.0,1.0,11,2,66,-100.89130073576405,-100.89130073576405,-100.72897676039017,-101.0,0.8222863048972464,-106.0,-99.02288938042571,51.96,-96.03264923140938,-4.858651504354668
2_0_47_11_2_16.txt,2,0,47,0_47,14,PLOK,17472,15,15,-107.0,-3.0,11,2,66,-104.90272228633295,-104.90272228633295,-104.91429323499159,-105.0,0.11150648320481615,-106.0,-104.0099451524346,51.96,-96.03264923140938,-8.870073054923566
2_0_47_11_2_16.txt,2,0,47,0_47,15,PLOK,17472,16,16,-104.0,-1.0,11,2,66,-105.00095672832671,-105.00095672832671,-104.81468271453258,-105.0,0.3521521970075947,-107.99009910792962,-104.37745972358974,51.96,-96.03264923140938,-8.968307496917333
2_0_47_11_2_16.txt,2,0,47,0_47,16,PLOK,17472,17,17,-102.0,3.0,11,2,66,-103.87419225788727,-103.87419225788727,-103.67623268561366,-104.0,0.1894928693147566,-104.99009910792962,-103.30725698997628,51.96,-96.03264923140938,-7.841543026477893
2_0_47_11_2_16.txt,2,0,47,0_47,17,PLOK,17472,18,18,-101.0,1.0,11,2,66,-103.68697524346848,-103.68697524346848,-103.57731300470743,-104.0,0.15522092806972443,-105.0,-103.01980178414075,51.96,-96.03264923140938,-7.6543260120591015
2_0_47_11_2_16.txt,2,0,47,0_47,18,PLOK,17472,19,19,-106.0,-3.0,11,2,66,-104.92467039197464,-104.92467039197464,-104.89961637392148,-105.0,0.055476599291848984,-105.43224380809059,-104.0,51.96,-96.03264923140938,-8.892021160565264
2_0_47_11_2_16.txt,2,0,47,0_47,19,PLOK,17472,20,20,-108.0,-5.0,11,2,66,-105.63108011106354,-105.63108011106354,-105.60340242625352,-106.0,0.04379025872695375,-106.98019821585925,-105.0,51.96,-96.03264923140938,-9.59843087965416
2_0_48_11_2_16.txt,2,0,48,0_48,0,PLOK,17472,1,1,-98.0,5.0,11,2,66,-98.98332828563338,-98.98332828563338,-98.8791578212664,-99.0,0.3014193924175128,-100.95049553964812,-96.0,55.35,-96.82656820834944,-2.156760077283934
2_0_48_11_2_16.txt,2,0,48,0_48,1,PLOK,17472,2,2,-95.0,7.0,11,2,66,-97.06938615297943,-97.06938615297943,-97.16630481573563,-97.0,0.5348540648683511,-101.0,-95.35168829775246,55.35,-96.82656820834944,-0.24281794462999073
2_0_48_11_2_16.txt,2,0,48,0_48,2,PLOK,17472,3,3,-95.0,7.0,11,2,66,-96.65825777805087,-96.65825777805087,-96.59158587019735,-97.0,0.14143915744708224,-97.56629255251845,-95.0,55.35,-96.82656820834944,0.1683104302985754
2_0_48_11_2_16.txt,2,0,48,0_48,3,PLOK,17472,4,4,-95.0,7.0,11,2,66,-97.10640517384759,-97.10640517384759,-96.90868372746829,-97.0,0.750981528208521,-103.0,-96.33859273695651,55.35,-96.82656820834944,-0.2798369654981485
2_0_48_11_2_16.txt,2,0,48,0_48,4,PLOK,17472,5,5,-94.0,8.0,11,2,66,-96.75764483026191,-96.75764483026191,-96.70586467832763,-97.0,0.4745655517375546,-100.95049553964812,-95.99120077126985,55.35,-96.82656820834944,0.06892337808753268
2_0_48_11_2_16.txt,2,0,48,0_48,5,PLOK,17472,6,6,-95.0,7.0,11,2,66,-96.5884425628301,-96.5884425628301,-96.45925974693156,-96.0,0.79264351532681,-103.0,-95.079207136563,55.35,-96.82656820834944,0.23812564551934656
2_0_48_11_2_16.txt,2,0,48,0_48,6,PLOK,17472,7,7,-95.0,8.0,11,2,66,-96.56496691633237,-96.56496691633237,-96.62469435510164,-97.0,0.26535256091205056,-97.33657908743528,-95.0,55.35,-96.82656820834944,0.26160129201707605
2_0_48_11_2_16.txt,2,0,48,0_48,7,PLOK,17472,8,8,-95.0,7.0,11,2,66,-96.72792655480107,-96.72792655480107,-96.50737637696218,-96.0,0.5735295822345001,-101.0,-96.02057755836128,55.35,-96.82656820834944,0.09864165354836985
2_0_48_11_2_16.txt,2,0,48,0_48,8,PLOK,17472,9,9,-95.0,7.0,11,2,66,-97.02178791238613,-97.02178791238613,-96.92757348508869,-97.0,0.49171477023465493,-100.94059464757774,-95.0,55.35,-96.82656820834944,-0.1952197040366883
2_0_48_11_2_16.txt,2,0,48,0_48,9,PLOK,17472,10,10,-94.0,7.0,11,2,66,-96.6109185178738,-96.6109185178738,-96.50859194306508,-97.0,0.5743784764140172,-101.0,-95.0199066969794,55.35,-96.82656820834944,0.21564969047564375
2_0_48_11_2_16.txt,2,0,48,0_48,10,PLOK,17472,11,11,-95.0,8.0,11,2,66,-96.3138192497674,-96.3138192497674,-96.29594248058288,-96.0,0.29993531553066877,-97.17679334019968,-94.00231546736254,55.35,-96.82656820834944,0.5127489585820371
2_0_48_11_2_16.txt,2,0,48,0_48,11,PLOK,17472,12,12,-99.0,3.0,11,2,66,-101.12049511756224,-101.12049511756224,-101.03441124769961,-101.0,0.1929009903593558,-103.0,-100.59820122725365,55.35,-96.82656820834944,-4.2939269092128
2_0_48_11_2_16.txt,2,0,48,0_48,12,PLOK,17472,13,13,-98.0,5.0,11,2,66,-99.74725122814301,-99.74725122814301,-99.66301626895444,-100.0,0.18292264342005607,-100.98019821585925,-99.0,55.35,-96.82656820834944,-2.9206830197935716
2_0_48_11_2_16.txt,2,0,48,0_48,13,PLOK,17472,14,14,-99.0,5.0,11,2,66,-99.43536588570083,-99.43536588570083,-99.41921999789841,-99.0,0.4415262748301786,-104.0,-98.02983545730379,55.35,-96.82656820834944,-2.60879767735139
2_0_48_11_2_16.txt,2,0,48,0_48,14,PLOK,17472,15,15,-95.0,6.0,11,2,66,-99.07856608211519,-99.07856608211519,-98.81813716649248,-99.0,0.4041623983038103,-100.25248183783646,-98.0,55.35,-96.82656820834944,-2.2519978737657453
2_0_48_11_2_16.txt,2,0,48,0_48,15,PLOK,17472,16,16,-95.0,7.0,11,2,66,-98.28043407268251,-98.28043407268251,-98.07259232300983,-98.0,0.87351347433966,-103.0,-97.27609780317631,55.35,-96.82656820834944,-1.4538658643330677
2_0_48_11_2_16.txt,2,0,48,0_48,16,PLOK,17472,17,17,-98.0,5.0,11,2,66,-99.94643971387286,-99.94643971387286,-99.92034706907768,-100.0,0.13494809757443185,-100.97029732378887,-98.0,55.35,-96.82656820834944,-3.1198715055234203
2_0_48_11_2_16.txt,2,0,48,0_48,17,PLOK,17472,18,18,-98.0,5.0,11,2,66,-99.45492551334632,-99.45492551334632,-99.45213503829818,-99.0,0.33086728142524535,-103.0,-98.01625381476592,55.35,-96.82656820834944,-2.6283573049968822
2_0_48_11_2_16.txt,2,0,48,0_48,18,PLOK,17472,19,19,-99.0,5.0,11,2,66,-99.68014195477788,-99.68014195477788,-99.64006826186039,-100.0,0.2902731803533056,-100.7199466396183,-97.0,55.35,-96.82656820834944,-2.853573746428438
2_0_48_11_2_16.txt,2,0,48,0_48,19,PLOK,17472,20,20,-96.0,5.0,11,2,66,-99.60347052837069,-99.60347052837069,-99.41436609919202,-99.0,0.55834404218007,-104.0,-99.05018758615174,55.35,-96.82656820834944,-2.77690232002125
2_0_49_11_2_16.txt,2,0,49,0_49,0,PLOK,17472,1,1,-98.0,5.0,11,2,66,-99.91660689138259,-99.91660689138259,-99.7943787343037,-100.0,0.31903793683454973,-101.2734179791163,-99.0,58.74,-97.57327847637687,-2.3433284150057148
2_0_49_11_2_16.txt,2,0,49,0_49,1,PLOK,17472,2,2,-99.0,3.0,11,2,66,-100.92310031473305,-100.92310031473305,-100.68307805722276,-101.0,0.3980833842328574,-104.0,-100.22057233676009,58.74,-97.57327847637687,-3.3498218383561778
2_0_49_11_2_16.txt,2,0,49,0_49,2,PLOK,17472,3,3,-99.0,4.0,11,2,66,-100.87122716971047,-100.87122716971047,-100.91647414053614,-101.0,0.6982721828315227,-104.94059464757774,-99.0,58.74,-97.57327847637687,-3.297948693333595
2_0_49_11_2_16.txt,2,0,49,0_49,3,PLOK,17472,4,4,-100.0,3.0,11,2,66,-101.03889120649256,-101.03889120649256,-100.9919608882346,-101.0,0.8937654584415329,-108.0,-99.54201578026178,58.74,-97.57327847637687,-3.4656127301156943
2_0_49_11_2_16.txt,2,0,49,0_49,4,PLOK,17472,5,5,-96.0,5.0,11,2,66,-98.66026422260978,-98.66026422260978,-98.68857911209537,-99.0,0.2191648487843979,-99.4234826249268,-97.0033177828299,58.74,-97.57327847637687,-1.0869857462329122
2_0_49_11_2_16.txt,2,0,49,0_49,5,PLOK,17472,6,6,-96.0,7.0,11,2,66,-98.79128904815289,-98.79128904815289,-98.63763308340847,-99.0,0.3723812943968583,-101.0,-98.03372636599678,58.74,-97.57327847637687,-1.21801057177602
2_0_49_11_2_16.txt,2,0,49,0_49,6,PLOK,17472,7,7,-93.0,7.0,11,2,66,-96.4216225450091,-96.4216225450091,-96.34220532534135,-96.0,0.20229825742976892,-97.97029732378887,-95.0,58.74,-97.57327847637687,1.1516559313677703
2_0_49_11_2_16.txt,2,0,49,0_49,7,PLOK,17472,8,8,-95.0,6.0,11,2,66,-98.068677416763,-98.068677416763,-97.8643915777292,-98.0,0.5852226012143597,-103.0,-96.687122780739,58.74,-97.57327847637687,-0.4953989403861243
2_0_49_11_2_16.txt,2,0,49,0_49,8,PLOK,17472,9,9,-94.0,7.0,11,2,66,-96.15220353622894,-96.15220353622894,-96.14326671826626,-96.0,0.17644823235169285,-96.86812269188341,-95.0,58.74,-97.57327847637687,1.421074940147932
2_0_49_11_2_16.txt,2,0,49,0_49,9,PLOK,17472,10,10,-96.0,6.0,11,2,66,-98.38540574784366,-98.38540574784366,-98.19496239344842,-98.0,0.5169175382687389,-103.0,-97.6831347991419,58.74,-97.57327847637687,-0.8121272714667924
2_0_49_11_2_16.txt,2,0,49,0_49,10,PLOK,17472,11,11,-98.0,4.0,11,2,66,-98.99458753011321,-98.99458753011321,-99.0070798988298,-99.0,0.20078872642460618,-101.9603964317185,-98.0,58.74,-97.57327847637687,-1.421309053736337
2_0_49_11_2_16.txt,2,0,49,0_49,11,PLOK,17472,12,12,-96.0,6.0,11,2,66,-98.78193216528913,-98.78193216528913,-98.67306236001045,-99.0,0.7754174487002731,-105.0,-97.9189152771135,58.74,-97.57327847637687,-1.208653688912264
2_0_49_11_2_16.txt,2,0,49,0_49,12,PLOK,17472,13,13,-99.0,4.0,11,2,66,-101.69615745484863,-101.69615745484863,-101.74084737411192,-101.0,0.5901049539260007,-102.98031307773212,-100.38799753988353,58.74,-97.57327847637687,-4.1228789784717605
2_0_49_11_2_16.txt,2,0,49,0_49,13,PLOK,17472,14,14,-94.0,7.0,11,2,66,-95.11194870122321,-95.11194870122321,-94.99811967538386,-95.0,0.8439719301723984,-101.0,-94.3392577467126,58.74,-97.57327847637687,2.461329775153658
2_0_49_11_2_16.txt,2,0,49,0_49,14,PLOK,17472,15,15,-92.0,7.0,11,2,66,-94.40553276818939,-94.40553276818939,-94.27808743588749,-94.0,0.31451092137854236,-95.9603964317185,-92.0,58.74,-97.57327847637687,3.167745708187482
2_0_49_11_2_16.txt,2,0,49,0_49,15,PLOK,17472,16,16,-93.0,7.0,11,2,66,-94.74669249666313,-94.74669249666313,-94.49259483267232,-94.0,0.869902025945381,-101.0,-93.35832386341227,58.74,-97.57327847637687,2.826585979713741
2_0_49_11_2_16.txt,2,0,49,0_49,16,PLOK,17472,17,17,-93.0,7.0,11,2,66,-94.51271348748934,-94.51271348748934,-94.53600493927459,-95.0,0.26050356911120776,-95.52878961009253,-93.0,58.74,-97.57327847637687,3.060564988887535
2_0_49_11_2_16.txt,2,0,49,0_49,17,PLOK,17472,18,18,-92.0,7.0,11,2,66,-94.90633416348048,-94.90633416348048,-94.42430674548689,-94.0,1.100411686597907,-101.0,-94.11109327768216,58.74,-97.57327847637687,2.6669443128963906
2_0_49_11_2_16.txt,2,0,49,0_49,18,PLOK,17472,19,19,-93.0,7.0,11,2,66,-94.58477805635653,-94.58477805635653,-94.53139231590862,-95.0,0.2238422697875179,-95.9603964317185,-92.0,58.74,-97.57327847637687,2.988500420020344
2_0_49_11_2_16.txt,2,0,49,0_49,19,PLOK,17472,20,20,-93.0,7.0,11,2,66,-94.49643757120167,-94.49643757120167,-94.33237617727227,-94.0,0.6793494373095436,-100.0,-93.02322447980931,58.74,-97.57327847637687,3.076840905175203
2_0_50_11_2_16.txt,2,0,50,0_50,0,PLOK,17472,1,1,-90.0,9.0,11,2,66,-91.72648304969623,-91.72648304969623,-91.42083269595702,-91.0,1.2872863802462,-99.0,-90.02986004546912,62.13,-98.27808065001761,6.5515976003213865
2_0_50_11_2_16.txt,2,0,50,0_50,1,PLOK,17472,2,2,-90.0,9.0,11,2,66,-91.04345421598772,-91.04345421598772,-91.0647921776915,-91.0,0.26856537667007163,-91.88159040591783,-89.0,62.13,-98.27808065001761,7.234626434029892
2_0_50_11_2_16.txt,2,0,50,0_50,2,PLOK,17472,3,3,-88.0,9.0,11,2,66,-90.2252263171882,-90.2252263171882,-89.97165361662476,-90.0,1.0530356598729793,-97.0,-88.69208583216424,62.13,-98.27808065001761,8.052854332829412
2_0_50_11_2_16.txt,2,0,50,0_50,3,PLOK,17472,4,4,-88.0,10.0,11,2,66,-90.20422595835768,-90.20422595835768,-90.0793616205589,-90.0,0.2830025598778575,-91.9603964317185,-88.0,62.13,-98.27808065001761,8.073854691659932
2_0_50_11_2_16.txt,2,0,50,0_50,4,PLOK,17472,5,5,-89.0,9.0,11,2,66,-90.55782217396693,-90.55782217396693,-90.5007172585571,-91.0,0.8206165203175038,-97.0,-89.02654226263921,62.13,-98.27808065001761,7.720258476050688
2_0_50_11_2_16.txt,2,0,50,0_50,5,PLOK,17472,6,6,-89.0,9.0,11,2,66,-90.09085435721681,-90.09085435721681,-90.13899308977192,-90.0,0.32316962228211993,-90.94855464904477,-88.0,62.13,-98.27808065001761,8.187226292800801
2_0_50_11_2_16.txt,2,0,50,0_50,6,PLOK,17472,7,7,-88.0,8.0,11,2,66,-90.30674214620664,-90.30674214620664,-89.93581884840707,-90.0,1.2378141142955066,-97.0,-89.3123601582139,62.13,-98.27808065001761,7.971338503810969
2_0_50_11_2_16.txt,2,0,50,0_50,7,PLOK,17472,8,8,-91.0,8.0,11,2,66,-93.82178285706442,-93.82178285706442,-93.71603599403483,-94.0,0.7129918566443811,-97.94059464757774,-92.0,62.13,-98.27808065001761,4.456297792953194
2_0_50_11_2_16.txt,2,0,50,0_50,8,PLOK,17472,9,9,-90.0,9.0,11,2,66,-90.58504659759889,-90.58504659759889,-90.48864014991852,-90.0,0.7784248012396334,-97.0,-89.51099252945113,62.13,-98.27808065001761,7.693034052418724
2_0_50_11_2_16.txt,2,0,50,0_50,9,PLOK,17472,10,10,-90.0,9.0,11,2,66,-91.44169091634926,-91.44169091634926,-91.36101576217297,-91.0,0.291042326926576,-92.76640889463602,-89.0,62.13,-98.27808065001761,6.836389733668355
2_0_50_11_2_16.txt,2,0,50,0_50,10,PLOK,17472,11,11,-89.0,9.0,11,2,66,-91.3331090197304,-91.3331090197304,-91.12287826101635,-91.0,1.297708432939775,-97.0,-90.29955807225136,62.13,-98.27808065001761,6.944971630287213
2_0_50_11_2_16.txt,2,0,50,0_50,11,PLOK,17472,12,12,-90.0,9.0,11,2,66,-91.99309705786078,-91.99309705786078,-91.99476521194276,-92.0,0.43126069862421795,-94.95049553964812,-90.0,62.13,-98.27808065001761,6.284983592156834
2_0_50_11_2_16.txt,2,0,50,0_50,12,PLOK,17472,13,13,-91.0,8.0,11,2,66,-94.1892067994187,-94.1892067994187,-94.04794650078877,-94.0,1.3980491558847534,-101.0,-92.89319734452522,62.13,-98.27808065001761,4.088873850598915
2_0_50_11_2_16.txt,2,0,50,0_50,13,PLOK,17472,14,14,-90.0,9.0,11,2,66,-90.68307011747255,-90.68307011747255,-90.58442066487154,-91.0,0.4394172437135664,-92.0654094177317,-88.0,62.13,-98.27808065001761,7.595010532545061
2_0_50_11_2_16.txt,2,0,50,0_50,14,PLOK,17472,15,15,-89.0,9.0,11,2,66,-91.4923928854211,-91.4923928854211,-91.12131994910048,-91.0,1.2497280683936856,-97.0,-90.5372711779636,62.13,-98.27808065001761,6.785687764596517
2_0_50_11_2_16.txt,2,0,50,0_50,15,PLOK,17472,16,16,-89.0,9.0,11,2,66,-91.60620750534801,-91.60620750534801,-91.50157311595004,-92.0,0.3213552478764622,-94.95049553964812,-90.0,62.13,-98.27808065001761,6.671873144669604
2_0_50_11_2_16.txt,2,0,50,0_50,16,PLOK,17472,17,17,-90.0,9.0,11,2,66,-91.16410048199646,-91.16410048199646,-90.91060132279407,-91.0,1.3027868601026948,-99.0,-89.04972576217298,62.13,-98.27808065001761,7.113980168021158
2_0_50_11_2_16.txt,2,0,50,0_50,17,PLOK,17472,18,18,-89.0,9.0,11,2,66,-90.68965795722659,-90.68965795722659,-90.6908021264425,-91.0,0.4540272459507542,-91.9620048385637,-89.0,62.13,-98.27808065001761,7.588422692791028
2_0_50_11_2_16.txt,2,0,50,0_50,18,PLOK,17472,19,19,-89.0,10.0,11,2,66,-91.86752812821527,-91.86752812821527,-91.51275670067571,-91.0,1.2487258974778908,-97.0,-90.5186617655449,62.13,-98.27808065001761,6.4105525218023445
2_0_50_11_2_16.txt,2,0,50,0_50,19,PLOK,17472,20,20,-89.0,9.0,11,2,66,-90.24638874336348,-90.24638874336348,-90.18211621548522,-90.0,0.41604272262764364,-93.94059464757774,-88.0,62.13,-98.27808065001761,8.031691906654132
2_0_50_11_2_16.txt,2,0,50,0_50,20,PLOK,17472,21,21,-90.0,9.0,11,2,66,-91.56785420868826,-91.56785420868826,-91.5377409537615,-92.0,1.1172245326111843,-99.0,-89.36495942907206,62.13,-98.27808065001761,6.710226441329354
2_0_51_11_2_16.txt,2,0,51,0_51,0,PLOK,17472,1,1,-105.0,-3.0,11,2,66,-104.11241224262294,-104.11241224262294,-104.12043863506969,-104.0,0.03350251075483197,-104.33650036509657,-103.00990089207038,65.52,-98.9454298662733,-5.166982376349637
2_0_51_11_2_16.txt,2,0,51,0_51,1,PLOK,17472,2,2,-104.0,-2.0,11,2,66,-104.4185112736144,-104.4185112736144,-104.47508546116362,-104.0,0.11883117105660589,-105.0,-102.02970267621113,65.52,-98.9454298662733,-5.473081407341098
2_0_51_11_2_16.txt,2,0,51,0_51,2,PLOK,17472,3,3,-104.0,-2.0,11,2,66,-104.50128586443613,-104.50128586443613,-104.51171869279949,-105.0,0.07612899547621063,-105.98019821585925,-104.0,65.52,-98.9454298662733,-5.555855998162826
2_0_51_11_2_16.txt,2,0,51,0_51,3,PLOK,17472,4,4,-114.0,-9.0,11,2,66,-106.56760276333135,-106.56760276333135,-106.6915929337757,-107.0,0.14440422728698638,-106.98841192269653,-105.0,65.52,-98.9454298662733,-7.62217289705805
2_0_51_11_2_16.txt,2,0,51,0_51,4,PLOK,17472,5,5,-104.0,-2.0,11,2,66,-104.3769567783402,-104.3769567783402,-104.41268993114332,-104.0,0.07826433726134488,-104.78693046345302,-103.00990089207038,65.52,-98.9454298662733,-5.4315269120669
2_0_51_11_2_16.txt,2,0,51,0_51,5,PLOK,17472,6,6,-105.0,-2.0,11,2,66,-105.29948125905436,-105.29948125905436,-105.20426202146751,-105.0,0.0441526315662934,-106.0,-105.00990089207038,65.52,-98.9454298662733,-6.354051392781059
2_0_51_11_2_16.txt,2,0,51,0_51,6,PLOK,17472,7,7,-109.0,-5.0,11,2,66,-105.43945362552142,-105.43945362552142,-105.40183134719898,-105.0,0.06801327386083096,-107.0,-105.11185027496707,65.52,-98.9454298662733,-6.4940237592481225
2_0_51_11_2_16.txt,2,0,51,0_51,7,PLOK,17472,8,8,-105.0,-2.0,11,2,66,-104.24314118538967,-104.24314118538967,-104.25708839235239,-104.0,0.16242962496096472,-107.0,-103.51665066400476,65.52,-98.9454298662733,-5.297711319116374
2_0_51_11_2_16.txt,2,0,51,0_51,8,PLOK,17472,9,9,-107.0,-4.0,11,2,66,-104.4282146610874,-104.4282146610874,-104.35809100599056,-104.0,0.2667374459448343,-105.17864659324945,-103.0,65.52,-98.9454298662733,-5.482784794814094
2_0_51_11_2_16.txt,2,0,51,0_51,9,PLOK,17472,10,10,-105.0,-2.0,11,2,66,-104.592498799496,-104.592498799496,-104.59309870795312,-105.0,0.07781815231086744,-106.0,-104.00181128856133,65.52,-98.9454298662733,-5.647068933222698
2_0_51_11_2_16.txt,2,0,51,0_51,10,PLOK,17472,11,11,-103.0,0.0,11,2,66,-103.8713087603521,-103.8713087603521,-103.91963957234381,-104.0,0.06153811127329443,-105.0,-103.33841716643285,65.52,-98.9454298662733,-4.925878894078792
2_0_51_11_2_16.txt,2,0,51,0_51,11,PLOK,17472,12,12,-108.0,-5.0,11,2,66,-105.5512790313813,-105.5512790313813,-105.56117611489346,-106.0,0.06115840822386669,-106.0,-104.67019876720589,65.52,-98.9454298662733,-6.605849165107998
2_0_51_11_2_16.txt,2,0,51,0_51,12,PLOK,17472,13,13,-108.0,-4.0,11,2,66,-105.28210202613188,-105.28210202613188,-105.32256205631042,-105.0,0.02440459031427626,-105.53037383639615,-104.6672160837596,65.52,-98.9454298662733,-6.33667215985858
2_0_51_11_2_16.txt,2,0,51,0_51,13,PLOK,17472,14,14,-111.0,-7.0,11,2,66,-105.60522928630647,-105.60522928630647,-105.5061835116725,-106.0,0.14599646690090148,-107.0,-105.0099451524346,65.52,-98.9454298662733,-6.659799420033167
2_0_51_11_2_16.txt,2,0,51,0_51,14,PLOK,17472,15,15,-108.0,-4.0,11,2,66,-105.53834758330936,-105.53834758330936,-105.55824248277924,-106.0,0.07807840565508099,-106.06582740977419,-104.0,65.52,-98.9454298662733,-6.592917717036059
2_0_51_11_2_16.txt,2,0,51,0_51,15,PLOK,17472,16,16,-107.0,-4.0,11,2,66,-105.11823076365192,-105.11823076365192,-105.0576762346502,-105.0,0.08524062426300447,-107.0,-104.83747685092523,65.52,-98.9454298662733,-6.172800897378622
2_0_51_11_2_16.txt,2,0,51,0_51,16,PLOK,17472,17,17,-106.0,-2.0,11,2,66,-105.31412866672119,-105.31412866672119,-105.49654884171441,-106.0,0.23294890002503357,-105.99009910792962,-103.50620327639963,65.52,-98.9454298662733,-6.368698800447888
2_0_51_11_2_16.txt,2,0,51,0_51,17,PLOK,17472,18,18,-107.0,-4.0,11,2,66,-104.91471660801378,-104.91471660801378,-104.94871514981267,-105.0,0.0648609799023181,-105.14507678936044,-103.01980178414075,65.52,-98.9454298662733,-5.969286741740476
2_0_51_11_2_16.txt,2,0,51,0_51,18,PLOK,17472,19,19,-108.0,-4.0,11,2,66,-105.25417547965624,-105.25417547965624,-105.21189553832625,-105.0,0.09330935396335778,-105.98019821585925,-104.0,65.52,-98.9454298662733,-6.308745613382939
2_0_51_11_2_16.txt,2,0,51,0_51,19,PLOK,17472,20,20,-108.0,-4.0,11,2,66,-105.29770856350734,-105.29770856350734,-105.37422384769278,-105.0,0.08980548484288488,-106.0,-104.00944291726407,65.52,-98.9454298662733,-6.352278697234041
2_0_51_11_2_16.txt,2,0,51,0_51,20,PLOK,17472,21,21,-101.0,1.0,11,2,66,-104.02236804399396,-104.02236804399396,-104.23009535039142,-104.0,0.2018129967648464,-104.98019821585925,-102.99866258514903,65.52,-98.9454298662733,-5.076938177720663
2_0_52_11_2_16.txt,2,0,52,0_52,0,PLOK,17472,1,1,-117.0,-12.0,11,2,66,-107.2703932433001,-107.2703932433001,-107.2015927691274,-107.0,0.1636355808396036,-108.2586462973383,-106.00990089207038,68.91,-99.57910655428732,-7.6912866890127844
2_0_52_11_2_16.txt,2,0,52,0_52,1,PLOK,17472,2,2,-115.0,-10.0,11,2,66,-106.77928723703134,-106.77928723703134,-106.80174147258809,-107.0,0.04152695997157081,-107.20081232675288,-106.0,68.91,-99.57910655428732,-7.200180682744019
2_0_52_11_2_16.txt,2,0,52,0_52,2,PLOK,17472,3,3,-113.0,-9.0,11,2,66,-106.78291939814433,-106.78291939814433,-106.60445102393916,-107.0,0.14103899613585397,-107.99851348976236,-106.34531044592664,68.91,-99.57910655428732,-7.203812843857008
2_0_52_11_2_16.txt,2,0,52,0_52,3,PLFL,17472,4,3,-126.0,-19.0,11,2,66,-107.14309338464965,-107.14309338464965,-107.11309161373009,-107.0,0.10806824429997318,-107.86971641528298,-106.56110422202941,68.91,-99.57910655428732,-7.5639868303623246
2_0_52_11_2_16.txt,2,0,52,0_52,4,PLOK,17472,5,4,-116.0,-11.0,11,2,66,-106.5873626678109,-106.5873626678109,-106.62435547258232,-107.0,0.042492082376959055,-106.924188299539,-106.0,68.91,-99.57910655428732,-7.008256113523572
2_0_52_11_2_16.txt,2,0,52,0_52,5,PLOK,17472,6,5,-116.0,-9.0,11,2,66,-107.85864372668158,-107.85864372668158,-107.82781247591487,-108.0,0.09300822559704988,-109.0,-107.01980178414075,68.91,-99.57910655428732,-8.279537172394257
2_0_52_11_2_16.txt,2,0,52,0_52,6,PLOK,17472,7,6,-115.0,-10.0,11,2,66,-106.5615094519088,-106.5615094519088,-106.67462920893057,-107.0,0.11374518651431263,-107.0,-105.00944291726407,68.91,-99.57910655428732,-6.982402897621483
