scenario_type,condition,severity,strength,method,target_coverage,selected_packets,actual_coverage,classification_risk,topology_mae_m,severe_error_rate
diagnostic_group,snr,0_cleanest,validation_quartile,Fixed fusion,0.3,7,0.30434782608695654,0.0,0.0,0.0
diagnostic_group,snr,0_cleanest,validation_quartile,Fixed fusion,0.4,10,0.43478260869565216,0.0,0.0,0.0
diagnostic_group,snr,0_cleanest,validation_quartile,Fixed fusion,0.5,12,0.5217391304347826,0.0,0.0,0.0
diagnostic_group,snr,0_cleanest,validation_quartile,Fixed fusion,0.6,14,0.6086956521739131,0.0,0.0,0.0
diagnostic_group,snr,0_cleanest,validation_quartile,Fixed fusion,0.7,17,0.7391304347826086,0.0,0.0,0.0
diagnostic_group,snr,0_cleanest,validation_quartile,Fixed fusion,0.8,19,0.8260869565217391,0.0,0.0,0.0
diagnostic_group,snr,0_cleanest,validation_quartile,Fixed fusion,0.9,21,0.9130434782608695,0.0,0.0,0.0
diagnostic_group,snr,0_cleanest,validation_quartile,Fixed fusion,1.0,23,1.0,0.0,0.0,0.0
diagnostic_group,snr,0_cleanest,validation_quartile,Gated ACO,0.1,3,0.13043478260869565,0.0,0.0,0.0
diagnostic_group,snr,0_cleanest,validation_quartile,Gated ACO,0.2,5,0.21739130434782608,0.0,0.0,0.0
diagnostic_group,snr,0_cleanest,validation_quartile,Gated ACO,0.3,7,0.30434782608695654,0.0,0.0,0.0
diagnostic_group,snr,0_cleanest,validation_quartile,Gated ACO,0.4,10,0.43478260869565216,0.0,0.0,0.0
diagnostic_group,snr,0_cleanest,validation_quartile,Gated ACO,0.5,12,0.5217391304347826,0.0,0.0,0.0
diagnostic_group,snr,0_cleanest,validation_quartile,Gated ACO,0.6,14,0.6086956521739131,0.0,0.0,0.0
diagnostic_group,snr,0_cleanest,validation_quartile,Gated ACO,0.7,17,0.7391304347826086,0.0,0.0,0.0
diagnostic_group,snr,0_cleanest,validation_quartile,Gated ACO,0.8,19,0.8260869565217391,0.0,0.0,0.0
diagnostic_group,snr,0_cleanest,validation_quartile,Gated ACO,0.9,21,0.9130434782608695,0.0,0.0,0.0
diagnostic_group,snr,0_cleanest,validation_quartile,Gated ACO,1.0,23,1.0,0.0,0.0,0.0
diagnostic_group,snr,2_moderate,validation_quartile,LDA,0.1,5,0.10869565217391304,0.0,0.0,0.0
diagnostic_group,snr,2_moderate,validation_quartile,LDA,0.2,10,0.21739130434782608,0.0,0.0,0.0
diagnostic_group,snr,2_moderate,validation_quartile,LDA,0.3,14,0.30434782608695654,0.0,0.0,0.0
diagnostic_group,snr,2_moderate,validation_quartile,LDA,0.4,19,0.41304347826086957,0.0,0.0,0.0
diagnostic_group,snr,2_moderate,validation_quartile,LDA,0.5,23,0.5,0.0,0.0,0.0
diagnostic_group,snr,2_moderate,validation_quartile,LDA,0.6,28,0.6086956521739131,0.0,0.0,0.0
diagnostic_group,snr,2_moderate,validation_quartile,LDA,0.7,33,0.717391304347826,0.0,0.0,0.0
diagnostic_group,snr,2_moderate,validation_quartile,LDA,0.8,37,0.8043478260869565,0.0,0.0,0.0
diagnostic_group,snr,2_moderate,validation_quartile,LDA,0.9,42,0.9130434782608695,0.0,0.0,0.0
diagnostic_group,snr,2_moderate,validation_quartile,LDA,1.0,46,1.0,0.0,0.0,0.0
diagnostic_group,snr,2_moderate,validation_quartile,Fixed fusion,0.1,5,0.10869565217391304,0.0,0.0,0.0
diagnostic_group,snr,2_moderate,validation_quartile,Fixed fusion,0.2,10,0.21739130434782608,0.0,0.0,0.0
diagnostic_group,snr,2_moderate,validation_quartile,Fixed fusion,0.3,14,0.30434782608695654,0.0,0.0,0.0
diagnostic_group,snr,2_moderate,validation_quartile,Fixed fusion,0.4,19,0.41304347826086957,0.0,0.0,0.0
diagnostic_group,snr,2_moderate,validation_quartile,Fixed fusion,0.5,23,0.5,0.0,0.0,0.0
diagnostic_group,snr,2_moderate,validation_quartile,Fixed fusion,0.6,28,0.6086956521739131,0.0,0.0,0.0
diagnostic_group,snr,2_moderate,validation_quartile,Fixed fusion,0.7,33,0.717391304347826,0.0,0.0,0.0
diagnostic_group,snr,2_moderate,validation_quartile,Fixed fusion,0.8,37,0.8043478260869565,0.0,0.0,0.0
diagnostic_group,snr,2_moderate,validation_quartile,Fixed fusion,0.9,42,0.9130434782608695,0.0,0.0,0.0
diagnostic_group,snr,2_moderate,validation_quartile,Fixed fusion,1.0,46,1.0,0.021739130434782608,0.14500000000000005,0.0
diagnostic_group,snr,2_moderate,validation_quartile,Gated ACO,0.1,5,0.10869565217391304,0.0,0.0,0.0
diagnostic_group,snr,2_moderate,validation_quartile,Gated ACO,0.2,10,0.21739130434782608,0.0,0.0,0.0
diagnostic_group,snr,2_moderate,validation_quartile,Gated ACO,0.3,14,0.30434782608695654,0.0,0.0,0.0
diagnostic_group,snr,2_moderate,validation_quartile,Gated ACO,0.4,19,0.41304347826086957,0.0,0.0,0.0
diagnostic_group,snr,2_moderate,validation_quartile,Gated ACO,0.5,23,0.5,0.0,0.0,0.0
diagnostic_group,snr,2_moderate,validation_quartile,Gated ACO,0.6,28,0.6086956521739131,0.0,0.0,0.0
diagnostic_group,snr,2_moderate,validation_quartile,Gated ACO,0.7,33,0.717391304347826,0.0,0.0,0.0
diagnostic_group,snr,2_moderate,validation_quartile,Gated ACO,0.8,37,0.8043478260869565,0.0,0.0,0.0
diagnostic_group,snr,2_moderate,validation_quartile,Gated ACO,0.9,42,0.9130434782608695,0.0,0.0,0.0
diagnostic_group,snr,2_moderate,validation_quartile,Gated ACO,1.0,46,1.0,0.0,0.0,0.0
diagnostic_group,snr,3_severe,validation_quartile,LDA,0.1,6,0.1016949152542373,0.0,0.0,0.0
diagnostic_group,snr,3_severe,validation_quartile,LDA,0.2,12,0.2033898305084746,0.0,0.0,0.0
diagnostic_group,snr,3_severe,validation_quartile,LDA,0.3,18,0.3050847457627119,0.0,0.0,0.0
diagnostic_group,snr,3_severe,validation_quartile,LDA,0.4,24,0.4067796610169492,0.0,0.0,0.0
diagnostic_group,snr,3_severe,validation_quartile,LDA,0.5,30,0.5084745762711864,0.0,0.0,0.0
diagnostic_group,snr,3_severe,validation_quartile,LDA,0.6,36,0.6101694915254238,0.027777777777777776,0.09416666666666668,0.0
diagnostic_group,snr,3_severe,validation_quartile,LDA,0.7,42,0.711864406779661,0.047619047619047616,0.16142857142857145,0.0
diagnostic_group,snr,3_severe,validation_quartile,LDA,0.8,48,0.8135593220338984,0.0625,0.21187500000000004,0.0
diagnostic_group,snr,3_severe,validation_quartile,LDA,0.9,54,0.9152542372881356,0.12962962962962962,0.6844444444444446,0.018518518518518517
diagnostic_group,snr,3_severe,validation_quartile,LDA,1.0,59,1.0,0.13559322033898305,0.6838983050847459,0.01694915254237288
diagnostic_group,snr,3_severe,validation_quartile,Fixed fusion,0.1,6,0.1016949152542373,0.0,0.0,0.0
diagnostic_group,snr,3_severe,validation_quartile,Fixed fusion,0.2,12,0.2033898305084746,0.0,0.0,0.0
diagnostic_group,snr,3_severe,validation_quartile,Fixed fusion,0.3,18,0.3050847457627119,0.0,0.0,0.0
diagnostic_group,snr,3_severe,validation_quartile,Fixed fusion,0.4,24,0.4067796610169492,0.0,0.0,0.0
diagnostic_group,snr,3_severe,validation_quartile,Fixed fusion,0.5,30,0.5084745762711864,0.0,0.0,0.0
diagnostic_group,snr,3_severe,validation_quartile,Fixed fusion,0.6,36,0.6101694915254238,0.05555555555555555,0.18833333333333335,0.0
diagnostic_group,snr,3_severe,validation_quartile,Fixed fusion,0.7,42,0.711864406779661,0.047619047619047616,0.16142857142857145,0.0
diagnostic_group,snr,3_severe,validation_quartile,Fixed fusion,0.8,48,0.8135593220338984,0.0625,0.21187500000000004,0.0
diagnostic_group,snr,3_severe,validation_quartile,Fixed fusion,0.9,54,0.9152542372881356,0.1111111111111111,0.6216666666666668,0.018518518518518517
diagnostic_group,snr,3_severe,validation_quartile,Fixed fusion,1.0,59,1.0,0.11864406779661017,0.6820338983050849,0.01694915254237288
diagnostic_group,snr,3_severe,validation_quartile,Gated ACO,0.1,6,0.1016949152542373,0.0,0.0,0.0
diagnostic_group,snr,3_severe,validation_quartile,Gated ACO,0.2,12,0.2033898305084746,0.0,0.0,0.0
diagnostic_group,snr,3_severe,validation_quartile,Gated ACO,0.3,18,0.3050847457627119,0.0,0.0,0.0
diagnostic_group,snr,3_severe,validation_quartile,Gated ACO,0.4,24,0.4067796610169492,0.0,0.0,0.0
diagnostic_group,snr,3_severe,validation_quartile,Gated ACO,0.5,30,0.5084745762711864,0.0,0.0,0.0
diagnostic_group,snr,3_severe,validation_quartile,Gated ACO,0.6,36,0.6101694915254238,0.027777777777777776,0.09416666666666668,0.0
diagnostic_group,snr,3_severe,validation_quartile,Gated ACO,0.7,42,0.711864406779661,0.047619047619047616,0.16142857142857145,0.0
diagnostic_group,snr,3_severe,validation_quartile,Gated ACO,0.8,48,0.8135593220338984,0.0625,0.21187500000000004,0.0
diagnostic_group,snr,3_severe,validation_quartile,Gated ACO,0.9,54,0.9152542372881356,0.12962962962962962,0.6844444444444446,0.018518518518518517
diagnostic_group,snr,3_severe,validation_quartile,Gated ACO,1.0,59,1.0,0.13559322033898305,0.6838983050847459,0.01694915254237288
diagnostic_group,segment_cost_std,0_cleanest,validation_quartile,LDA,0.1,3,0.11538461538461539,0.0,0.0,0.0
diagnostic_group,segment_cost_std,0_cleanest,validation_quartile,LDA,0.2,6,0.23076923076923078,0.0,0.0,0.0
diagnostic_group,segment_cost_std,0_cleanest,validation_quartile,LDA,0.3,8,0.3076923076923077,0.0,0.0,0.0
diagnostic_group,segment_cost_std,0_cleanest,validation_quartile,LDA,0.4,11,0.4230769230769231,0.0,0.0,0.0
diagnostic_group,segment_cost_std,0_cleanest,validation_quartile,LDA,0.5,13,0.5,0.0,0.0,0.0
diagnostic_group,segment_cost_std,0_cleanest,validation_quartile,LDA,0.6,16,0.6153846153846154,0.0,0.0,0.0
diagnostic_group,segment_cost_std,0_cleanest,validation_quartile,LDA,0.7,19,0.7307692307692307,0.0,0.0,0.0
diagnostic_group,segment_cost_std,0_cleanest,validation_quartile,LDA,0.8,21,0.8076923076923077,0.0,0.0,0.0
diagnostic_group,segment_cost_std,0_cleanest,validation_quartile,LDA,0.9,24,0.9230769230769231,0.041666666666666664,0.41916666666666663,0.041666666666666664
diagnostic_group,segment_cost_std,0_cleanest,validation_quartile,LDA,1.0,26,1.0,0.038461538461538464,0.38692307692307687,0.038461538461538464
diagnostic_group,segment_cost_std,0_cleanest,validation_quartile,Fixed fusion,0.1,3,0.11538461538461539,0.0,0.0,0.0
diagnostic_group,segment_cost_std,0_cleanest,validation_quartile,Fixed fusion,0.2,6,0.23076923076923078,0.0,0.0,0.0
diagnostic_group,segment_cost_std,0_cleanest,validation_quartile,Fixed fusion,0.3,8,0.3076923076923077,0.0,0.0,0.0
diagnostic_group,segment_cost_std,0_cleanest,validation_quartile,Fixed fusion,0.4,11,0.4230769230769231,0.0,0.0,0.0
diagnostic_group,segment_cost_std,0_cleanest,validation_quartile,Fixed fusion,0.5,13,0.5,0.0,0.0,0.0
diagnostic_group,segment_cost_std,0_cleanest,validation_quartile,Fixed fusion,0.6,16,0.6153846153846154,0.0,0.0,0.0
diagnostic_group,segment_cost_std,0_cleanest,validation_quartile,Fixed fusion,0.7,19,0.7307692307692307,0.0,0.0,0.0
diagnostic_group,segment_cost_std,0_cleanest,validation_quartile,Fixed fusion,0.8,21,0.8076923076923077,0.0,0.0,0.0
diagnostic_group,segment_cost_std,0_cleanest,validation_quartile,Fixed fusion,0.9,24,0.9230769230769231,0.041666666666666664,0.41916666666666663,0.041666666666666664
diagnostic_group,segment_cost_std,0_cleanest,validation_quartile,Fixed fusion,1.0,26,1.0,0.038461538461538464,0.38692307692307687,0.038461538461538464
diagnostic_group,segment_cost_std,0_cleanest,validation_quartile,Gated ACO,0.1,3,0.11538461538461539,0.0,0.0,0.0
diagnostic_group,segment_cost_std,0_cleanest,validation_quartile,Gated ACO,0.2,6,0.23076923076923078,0.0,0.0,0.0
diagnostic_group,segment_cost_std,0_cleanest,validation_quartile,Gated ACO,0.3,8,0.3076923076923077,0.0,0.0,0.0
diagnostic_group,segment_cost_std,0_cleanest,validation_quartile,Gated ACO,0.4,11,0.4230769230769231,0.0,0.0,0.0
diagnostic_group,segment_cost_std,0_cleanest,validation_quartile,Gated ACO,0.5,13,0.5,0.0,0.0,0.0
diagnostic_group,segment_cost_std,0_cleanest,validation_quartile,Gated ACO,0.6,16,0.6153846153846154,0.0,0.0,0.0
diagnostic_group,segment_cost_std,0_cleanest,validation_quartile,Gated ACO,0.7,19,0.7307692307692307,0.0,0.0,0.0
diagnostic_group,segment_cost_std,0_cleanest,validation_quartile,Gated ACO,0.8,21,0.8076923076923077,0.0,0.0,0.0
diagnostic_group,segment_cost_std,0_cleanest,validation_quartile,Gated ACO,0.9,24,0.9230769230769231,0.041666666666666664,0.41916666666666663,0.041666666666666664
diagnostic_group,segment_cost_std,0_cleanest,validation_quartile,Gated ACO,1.0,26,1.0,0.038461538461538464,0.38692307692307687,0.038461538461538464
diagnostic_group,segment_cost_std,1_mild,validation_quartile,LDA,0.1,4,0.12121212121212122,0.0,0.0,0.0
diagnostic_group,segment_cost_std,1_mild,validation_quartile,LDA,0.2,7,0.21212121212121213,0.0,0.0,0.0
diagnostic_group,segment_cost_std,1_mild,validation_quartile,LDA,0.3,10,0.30303030303030304,0.0,0.0,0.0
diagnostic_group,segment_cost_std,1_mild,validation_quartile,LDA,0.4,14,0.42424242424242425,0.0,0.0,0.0
diagnostic_group,segment_cost_std,1_mild,validation_quartile,LDA,0.5,17,0.5151515151515151,0.0,0.0,0.0
diagnostic_group,segment_cost_std,1_mild,validation_quartile,LDA,0.6,20,0.6060606060606061,0.05,0.16950000000000004,0.0
diagnostic_group,segment_cost_std,1_mild,validation_quartile,LDA,0.7,24,0.7272727272727273,0.041666666666666664,0.14125000000000001,0.0
diagnostic_group,segment_cost_std,1_mild,validation_quartile,LDA,0.8,27,0.8181818181818182,0.037037037037037035,0.1255555555555556,0.0
diagnostic_group,segment_cost_std,1_mild,validation_quartile,LDA,0.9,30,0.9090909090909091,0.03333333333333333,0.11300000000000002,0.0
diagnostic_group,segment_cost_std,1_mild,validation_quartile,LDA,1.0,33,1.0,0.030303030303030304,0.10272727272727275,0.0
diagnostic_group,segment_cost_std,1_mild,validation_quartile,Fixed fusion,0.1,4,0.12121212121212122,0.0,0.0,0.0
diagnostic_group,segment_cost_std,1_mild,validation_quartile,Fixed fusion,0.2,7,0.21212121212121213,0.0,0.0,0.0
diagnostic_group,segment_cost_std,1_mild,validation_quartile,Fixed fusion,0.3,10,0.30303030303030304,0.0,0.0,0.0
diagnostic_group,segment_cost_std,1_mild,validation_quartile,Fixed fusion,0.4,14,0.42424242424242425,0.0,0.0,0.0
diagnostic_group,segment_cost_std,1_mild,validation_quartile,Fixed fusion,0.5,17,0.5151515151515151,0.0,0.0,0.0
diagnostic_group,segment_cost_std,1_mild,validation_quartile,Fixed fusion,0.6,20,0.6060606060606061,0.05,0.16950000000000004,0.0
diagnostic_group,segment_cost_std,1_mild,validation_quartile,Fixed fusion,0.7,24,0.7272727272727273,0.041666666666666664,0.14125000000000001,0.0
diagnostic_group,segment_cost_std,1_mild,validation_quartile,Fixed fusion,0.8,27,0.8181818181818182,0.037037037037037035,0.1255555555555556,0.0
diagnostic_group,segment_cost_std,1_mild,validation_quartile,Fixed fusion,0.9,30,0.9090909090909091,0.03333333333333333,0.11300000000000002,0.0
diagnostic_group,segment_cost_std,1_mild,validation_quartile,Fixed fusion,1.0,33,1.0,0.030303030303030304,0.10272727272727275,0.0
diagnostic_group,segment_cost_std,1_mild,validation_quartile,Gated ACO,0.1,4,0.12121212121212122,0.0,0.0,0.0
diagnostic_group,segment_cost_std,1_mild,validation_quartile,Gated ACO,0.2,7,0.21212121212121213,0.0,0.0,0.0
diagnostic_group,segment_cost_std,1_mild,validation_quartile,Gated ACO,0.3,10,0.30303030303030304,0.0,0.0,0.0
diagnostic_group,segment_cost_std,1_mild,validation_quartile,Gated ACO,0.4,14,0.42424242424242425,0.0,0.0,0.0
diagnostic_group,segment_cost_std,1_mild,validation_quartile,Gated ACO,0.5,17,0.5151515151515151,0.0,0.0,0.0
diagnostic_group,segment_cost_std,1_mild,validation_quartile,Gated ACO,0.6,20,0.6060606060606061,0.05,0.16950000000000004,0.0
diagnostic_group,segment_cost_std,1_mild,validation_quartile,Gated ACO,0.7,24,0.7272727272727273,0.041666666666666664,0.14125000000000001,0.0
diagnostic_group,segment_cost_std,1_mild,validation_quartile,Gated ACO,0.8,27,0.8181818181818182,0.037037037037037035,0.1255555555555556,0.0
diagnostic_group,segment_cost_std,1_mild,validation_quartile,Gated ACO,0.9,30,0.9090909090909091,0.03333333333333333,0.11300000000000002,0.0
diagnostic_group,segment_cost_std,1_mild,validation_quartile,Gated ACO,1.0,33,1.0,0.030303030303030304,0.10272727272727275,0.0
diagnostic_group,segment_cost_std,2_moderate,validation_quartile,LDA,0.1,3,0.10714285714285714,0.0,0.0,0.0
diagnostic_group,segment_cost_std,2_moderate,validation_quartile,LDA,0.2,6,0.21428571428571427,0.0,0.0,0.0
diagnostic_group,segment_cost_std,2_moderate,validation_quartile,LDA,0.3,9,0.32142857142857145,0.0,0.0,0.0
diagnostic_group,segment_cost_std,2_moderate,validation_quartile,LDA,0.4,12,0.42857142857142855,0.0,0.0,0.0
diagnostic_group,segment_cost_std,2_moderate,validation_quartile,LDA,0.5,14,0.5,0.0,0.0,0.0
diagnostic_group,segment_cost_std,2_moderate,validation_quartile,LDA,0.6,17,0.6071428571428571,0.0,0.0,0.0
diagnostic_group,segment_cost_std,2_moderate,validation_quartile,LDA,0.7,20,0.7142857142857143,0.0,0.0,0.0
diagnostic_group,segment_cost_std,2_moderate,validation_quartile,LDA,0.8,23,0.8214285714285714,0.043478260869565216,0.1473913043478261,0.0
diagnostic_group,segment_cost_std,2_moderate,validation_quartile,LDA,0.9,26,0.9285714285714286,0.07692307692307693,0.2607692307692308,0.0
diagnostic_group,segment_cost_std,2_moderate,validation_quartile,LDA,1.0,28,1.0,0.10714285714285714,0.480357142857143,0.0
diagnostic_group,segment_cost_std,2_moderate,validation_quartile,Fixed fusion,0.1,3,0.10714285714285714,0.0,0.0,0.0
diagnostic_group,segment_cost_std,2_moderate,validation_quartile,Fixed fusion,0.2,6,0.21428571428571427,0.0,0.0,0.0
diagnostic_group,segment_cost_std,2_moderate,validation_quartile,Fixed fusion,0.3,9,0.32142857142857145,0.0,0.0,0.0
diagnostic_group,segment_cost_std,2_moderate,validation_quartile,Fixed fusion,0.4,12,0.42857142857142855,0.0,0.0,0.0
diagnostic_group,segment_cost_std,2_moderate,validation_quartile,Fixed fusion,0.5,14,0.5,0.0,0.0,0.0
diagnostic_group,segment_cost_std,2_moderate,validation_quartile,Fixed fusion,0.6,17,0.6071428571428571,0.0,0.0,0.0
diagnostic_group,segment_cost_std,2_moderate,validation_quartile,Fixed fusion,0.7,20,0.7142857142857143,0.05,0.16950000000000004,0.0
diagnostic_group,segment_cost_std,2_moderate,validation_quartile,Fixed fusion,0.8,23,0.8214285714285714,0.043478260869565216,0.1473913043478261,0.0
diagnostic_group,segment_cost_std,2_moderate,validation_quartile,Fixed fusion,0.9,26,0.9285714285714286,0.07692307692307693,0.2607692307692308,0.0
diagnostic_group,segment_cost_std,2_moderate,validation_quartile,Fixed fusion,1.0,28,1.0,0.10714285714285714,0.480357142857143,0.0
diagnostic_group,segment_cost_std,2_moderate,validation_quartile,Gated ACO,0.1,3,0.10714285714285714,0.0,0.0,0.0
diagnostic_group,segment_cost_std,2_moderate,validation_quartile,Gated ACO,0.2,6,0.21428571428571427,0.0,0.0,0.0
diagnostic_group,segment_cost_std,2_moderate,validation_quartile,Gated ACO,0.3,9,0.32142857142857145,0.0,0.0,0.0
diagnostic_group,segment_cost_std,2_moderate,validation_quartile,Gated ACO,0.4,12,0.42857142857142855,0.0,0.0,0.0
diagnostic_group,segment_cost_std,2_moderate,validation_quartile,Gated ACO,0.5,14,0.5,0.0,0.0,0.0
diagnostic_group,segment_cost_std,2_moderate,validation_quartile,Gated ACO,0.6,17,0.6071428571428571,0.0,0.0,0.0
diagnostic_group,segment_cost_std,2_moderate,validation_quartile,Gated ACO,0.7,20,0.7142857142857143,0.0,0.0,0.0
diagnostic_group,segment_cost_std,2_moderate,validation_quartile,Gated ACO,0.8,23,0.8214285714285714,0.043478260869565216,0.1473913043478261,0.0
diagnostic_group,segment_cost_std,2_moderate,validation_quartile,Gated ACO,0.9,26,0.9285714285714286,0.07692307692307693,0.2607692307692308,0.0
diagnostic_group,segment_cost_std,2_moderate,validation_quartile,Gated ACO,1.0,28,1.0,0.10714285714285714,0.480357142857143,0.0
diagnostic_group,segment_cost_std,3_severe,validation_quartile,LDA,0.1,5,0.12195121951219512,0.0,0.0,0.0
diagnostic_group,segment_cost_std,3_severe,validation_quartile,LDA,0.2,9,0.21951219512195122,0.0,0.0,0.0
diagnostic_group,segment_cost_std,3_severe,validation_quartile,LDA,0.3,13,0.3170731707317073,0.0,0.0,0.0
diagnostic_group,segment_cost_std,3_severe,validation_quartile,LDA,0.4,17,0.4146341463414634,0.0,0.0,0.0
diagnostic_group,segment_cost_std,3_severe,validation_quartile,LDA,0.5,21,0.5121951219512195,0.0,0.0,0.0
diagnostic_group,segment_cost_std,3_severe,validation_quartile,LDA,0.6,25,0.6097560975609756,0.0,0.0,0.0
diagnostic_group,segment_cost_std,3_severe,validation_quartile,LDA,0.7,29,0.7073170731707317,0.0,0.0,0.0
diagnostic_group,segment_cost_std,3_severe,validation_quartile,LDA,0.8,33,0.8048780487804879,0.0,0.0,0.0
diagnostic_group,segment_cost_std,3_severe,validation_quartile,LDA,0.9,37,0.9024390243902439,0.05405405405405406,0.27189189189189195,0.0
diagnostic_group,segment_cost_std,3_severe,validation_quartile,LDA,1.0,41,1.0,0.07317073170731707,0.32804878048780495,0.0
diagnostic_group,segment_cost_std,3_severe,validation_quartile,Fixed fusion,0.1,5,0.12195121951219512,0.0,0.0,0.0
diagnostic_group,segment_cost_std,3_severe,validation_quartile,Fixed fusion,0.2,9,0.21951219512195122,0.0,0.0,0.0
diagnostic_group,segment_cost_std,3_severe,validation_quartile,Fixed fusion,0.3,13,0.3170731707317073,0.0,0.0,0.0
diagnostic_group,segment_cost_std,3_severe,validation_quartile,Fixed fusion,0.4,17,0.4146341463414634,0.0,0.0,0.0
diagnostic_group,segment_cost_std,3_severe,validation_quartile,Fixed fusion,0.5,21,0.5121951219512195,0.0,0.0,0.0
diagnostic_group,segment_cost_std,3_severe,validation_quartile,Fixed fusion,0.6,25,0.6097560975609756,0.0,0.0,0.0
diagnostic_group,segment_cost_std,3_severe,validation_quartile,Fixed fusion,0.7,29,0.7073170731707317,0.0,0.0,0.0
diagnostic_group,segment_cost_std,3_severe,validation_quartile,Fixed fusion,0.8,33,0.8048780487804879,0.030303030303030304,0.20212121212121217,0.0
diagnostic_group,segment_cost_std,3_severe,validation_quartile,Fixed fusion,0.9,37,0.9024390243902439,0.05405405405405406,0.36054054054054063,0.0
diagnostic_group,segment_cost_std,3_severe,validation_quartile,Fixed fusion,1.0,41,1.0,0.07317073170731707,0.488048780487805,0.0
diagnostic_group,segment_cost_std,3_severe,validation_quartile,Gated ACO,0.1,5,0.12195121951219512,0.0,0.0,0.0
diagnostic_group,segment_cost_std,3_severe,validation_quartile,Gated ACO,0.2,9,0.21951219512195122,0.0,0.0,0.0
diagnostic_group,segment_cost_std,3_severe,validation_quartile,Gated ACO,0.3,13,0.3170731707317073,0.0,0.0,0.0
diagnostic_group,segment_cost_std,3_severe,validation_quartile,Gated ACO,0.4,17,0.4146341463414634,0.0,0.0,0.0
diagnostic_group,segment_cost_std,3_severe,validation_quartile,Gated ACO,0.5,21,0.5121951219512195,0.0,0.0,0.0
diagnostic_group,segment_cost_std,3_severe,validation_quartile,Gated ACO,0.6,25,0.6097560975609756,0.0,0.0,0.0
diagnostic_group,segment_cost_std,3_severe,validation_quartile,Gated ACO,0.7,29,0.7073170731707317,0.0,0.0,0.0
diagnostic_group,segment_cost_std,3_severe,validation_quartile,Gated ACO,0.8,33,0.8048780487804879,0.0,0.0,0.0
diagnostic_group,segment_cost_std,3_severe,validation_quartile,Gated ACO,0.9,37,0.9024390243902439,0.05405405405405406,0.27189189189189195,0.0
diagnostic_group,segment_cost_std,3_severe,validation_quartile,Gated ACO,1.0,41,1.0,0.07317073170731707,0.32804878048780495,0.0
